755121.9718666489, 760243.4315361112, 765393.8173316773, 770600.1770618674, 775864.1062924386, 781184.8024263019, 786560.7908535012, 791993.1013943417, 797482.2783634474, 803026.1279998266, 808624.5343984772, 814279.3778267609, 819989.5784980254, 825754.4116601424, 831575.6363042855, 837451.8605730934, 843381.4702277798, 849365.3184267462, 855403.9768239098, 861496.2785601389, 867642.5594807691, 873844.0517890106, 880097.6203064722, 886403.0211217791, 892761.770294304, 899172.6745031787, 905635.1903515257, 912150.4845745179, 917950.8505550793, 923796.3919166805, 929684.1999645543, 935612.7710680901, 941579.8936556036, 947585.4397823313, 953630.2401443966, 959713.60483744, 965834.3524551527, 971992.7345714387, 978189.5111443507, 984423.8946647049, 990695.6392651973, 997005.3697964266, 1003352.8955303229, 1009735.7100943035, 1016153.7305018146, 1022607.5763402226, 1029096.2827465646, 1035618.8443773872, 1042175.4810401598, 1048766.745538558, 1055390.9771829525, 1062047.8835821315, 1068737.911746194, 1075460.9882090052, 1082215.775674466, 1089002.1676805622, 1095820.6032093365, 1102672.553470114, 1109558.957427959, 1116480.083973124, 1123436.4514298923, 1130420.9766107516, 1137432.1657289711, 1144470.2091604199, 1151535.6925268376, 1158630.9437908847, 1165755.8767518054, 1172910.8269678243, 1180094.4307054763, 1187303.8380780017, 1193709.6304238525, 1200139.9652729162, 1206595.752353952, 1213078.0774827523, 1219587.0453226527, 1226122.9440269344, 1232685.2682633814, 1239271.1592666525, 1245880.5464657235, 1252513.6424522419, 1259170.6588316013, 1265852.1157698622, 1272558.0027125576, 1279288.4968626264, 1286043.8199888673, 1292820.2695497763, 1299613.8852662104, 1306424.6316334072, 1313252.59336566, 1320098.2726284927, 1326965.9767667674, 1333855.519080552, 1340767.0530456717, 1347700.739031279, 1354656.7307407202, 1361635.0197372863, 1368635.671466729, 1375658.8466691405, 1382704.264197621, 1389769.2736653846, 1396853.772566512, 1403957.8728467752, 1411081.6839596026, 1418225.0870983154, 1425387.8825153094, 1432570.0720055022, 1439771.759002691, 1446993.0962633162, 1454237.040055343, 1461503.4825956956, 1468792.5718801282, 1476104.4606555437, 1483436.2269135644, 1490782.9392048484, 1498144.4950671045, 1505520.9389711872, 1512912.309605212, 1520324.2527079175, 1527759.0668958232, 1535216.8313757784, 1542697.69593628, 1550201.8146293948, 1557722.1705303257, 1565258.3748117515, 1572810.477077322, 1579528.7876920633, 1586264.2660292615, 1593017.7938716644, 1599788.4744618, 1606576.3920689053, 1613381.630881808, 1620204.27488319, 1627044.0950207463, 1633900.9251008984, 1640774.7988986091, 1647665.7963830892, 1654573.9979211867, 1661499.1023342512, 1668440.098529233, 1675396.9379391326, 1682369.6836639694, 1689358.3980546985, 1696363.1438011061, 1703385.7220708816, 1710426.7916401713, 1717486.4005363856, 1724564.644277056, 1731661.6197728997, 1738776.6925762205, 1745904.0418748271, 1753043.5626796617, 1760195.2820572, 1767359.221465933, 1774535.4022462873, 1781726.8490773586, 1788937.2045869299, 1796166.4438005008, 1803414.6608023983, 1810681.9536722274, 1817968.4213258422, 1825270.411279161, 1832586.4505409193, 1839916.5509279124, 1847260.7504511012, 1854619.0858333346, 1861991.5939046897, 1869381.1066618552, 1876787.6766670481, 1884211.3588652415, 1891652.2231121385, 1899110.3397517202, 1906585.258872289, 1914071.9355598588, 1921570.2916241565, 1929080.346250323, 1936602.1139596503, 1944135.6091401442, 1951682.1330820622, 1959247.4701660867, 1966831.52912006, 1974434.3921461315, 1982056.1469009945, 1989696.8816298556, 1997355.4067599205, 2005026.601283707, 2012710.37121708, 2020406.7410405418, 2028115.730636582, 2035837.3597692307, 2042716.9890511604, 2049614.083352922, 2056527.2701142596, 2063455.9537425234, 2070400.1979490838, 2077360.0647411607, 2084335.6160612258, 2091323.33264521, 2098318.449037509, 2105320.879260287, 2112330.622554716, 2119347.674427489, 2126372.030224656, 2133403.6851941906, 2140448.6860466115, 2147513.2921448783, 2154597.533116724, 2161701.5196099626, 2168825.3679414415, 2175969.1956391507, 2183133.1215326265, 2190312.643230999, 2197502.505991482, 2204702.6664458415, 2211913.139251333, 2219133.9350693375, 2226365.064474061, 2233606.5379917654, 2240860.9051118093, 2248131.994098788, 2255419.788869627, 2262724.3563890816, 2270045.766756683, 2277384.0905363103, 2284739.3988273437, 2292110.4159712605, 2299493.139609754, 2306887.5032905787, 2314293.528861375, 2321711.235170303, 2329140.6410053666, 2336581.765155241, 2344034.7630279986, 2351502.604765174, 2358985.2106230357, 2366482.62422875, 2373994.8913682336, 2381522.0579703795, 2389064.170200003, 2396621.2744610556, 2404193.681927682, 2411781.4309084234, 2419384.541522315, 2427003.0643805484, 2434637.0503343362, 2442286.550507247, 2449951.6163194026, 2457630.529869882, 2465320.746307715, 2473022.2106912644, 2480734.9384944947, 2488458.943295407, 2496194.238586945, 2503940.837824282, 2511698.7544227378, 2519473.214668074, 2527264.168534019, 2535071.6721030474, 2542895.7859068587, 2550736.5707927495, 2557722.870377913, 2564723.558686055, 2571737.0489986637, 2578762.1459593996, 2585798.820458537, 2592847.097376604, 2599907.0008462938, 2606978.5550279585, 2614061.784141885, 2621156.7124678837, 2628263.3643453885, 2635383.397674153, 2642516.8308449904, 2649663.6942881984, 2656824.0271877563, 2663997.8688956667, 2671185.2589524365, 2678386.2370937425, 2685600.8432519515, 2692827.8560252693, 2700065.162392543, 2707312.733406804, 2714570.5830143867, 2721838.7238223706, 2729117.168390453, 2736405.929255068, 2743705.0189280645, 2751014.4498961763, 2758336.6104997243, 2765672.2883838713, 2773021.4844016964, 2780384.2361312024, 2787760.581721985, 2795150.559480897, 2802554.207895597, 2809971.5656361314, 2817402.626960242, 2824844.543472217, 2832297.262851684, 2839760.8020397974, 2847235.176218818, 2854720.4005261282, 2862216.4900930403, 2869723.460043342, 2877241.325492892, 2884770.4696453633, 2892312.1679763873, 2899866.343390529, 2907433.022022842, 2915012.230682103, 2922603.996188976, 2930208.3454367756, 2937825.3053919584, 2945454.903094302, 2953095.520945126, 2960744.01168899, 2968400.3095888435, 2976064.412941664, 2983736.3181122704, 2991416.0213351278, 2999103.5187494843, 3006798.80639763, 3014501.8802242023, 3022216.7496152604, 3029950.1029965687, 3037701.9438697766, 3045472.3550337204, 3053261.4236135576, 3061069.2374371574, 3068895.885096525, 3076741.455959849, 3084606.040181763, 3092486.4677042845, 3100375.7785036406, 3108273.912950653, 3116180.875354691, 3123235.551445719, 3130299.53144267, 3137372.1631842507, 3144453.017351403, 3151542.098879249, 3158639.411997038, 3165748.94901176, 3172871.9910867107, 3180008.555319212, 3187158.6832404295, 3194322.4171928, 3201499.799740138, 3208690.873682626, 3215895.682059175, 3223114.268149538, 3230346.675476455, 3237590.7314797835, 3244843.6982095577, 3252105.52838632, 3259376.229764111, 3266655.8086661045, 3273944.271350868, 3281241.6240378427, 3288547.872906206, 3295863.0240944284, 3303187.083699836, 3310520.2611132674, 3317864.747282705, 3325220.4831727906, 3332587.4887651117, 3339965.7850460596, 3347355.3930057706, 3354756.333677655, 3362168.6281388686, 3369592.29751034, 3377027.3629568173, 3384473.845686916, 3391932.077846395, 3399402.218673017, 3406884.261020791, 3414378.229659844, 3421884.149457227, 3429402.045335624, 3436931.942289031, 3444473.8653830276, 3452027.8397550494, 3459593.8906146684, 3467172.0070177913, 3474761.8385999682, 3482363.3316692286, 3489976.508561629, 3497601.391396558, 3505238.002306779, 3512886.3634745823, 3520546.4971317076, 3528218.4255594197, 3535902.1710885973, 3543597.7560998253, 3551303.96942776, 3559019.47890125, 3566744.2362723406, 3574478.2475253236, 3582221.517916582, 3589974.052624088, 3597735.8567718957, 3605506.9354292457, 3613287.2936099856, 3621076.936272004, 3628875.868316656, 3636686.677164762, 3644509.960668147, 3652345.7259875387, 3660193.999227098, 3668054.8068124475, 3675928.1752386387, 3683814.1310795997, 3691712.7009885735, 3699623.9116984475, 3707547.7900220957, 3715484.3062657416, 3722576.8984219837, 3729678.4359525368, 3736788.2385727246, 3743905.958246265, 3751031.59898942, 3758165.1642105333, 3765306.6571294004, 3772456.0809223372, 3779613.438721452, 3786778.7336142077, 3793951.9686430413, 3801133.5046522683, 3808326.655028013, 3815531.360769318, 3822747.6466098665, 3829975.538599947, 3837215.0628459244, 3844466.2455463903, 3851729.1129931393, 3859003.691571688, 3866290.007761807, 3873588.088138066, 3880897.9593703747, 3888219.6482245335, 3895552.5434545036, 3902896.509701455, 3910251.5608711583, 3917617.718170912, 3924995.0027889865, 3932383.4359643273, 3939783.038989602, 3947193.8332113465, 3954615.8400301407, 3962049.080900789, 3969493.5773324994, 3976949.3508890653, 3984414.7212674697, 3991888.2206733, 3999369.8049659054, 4006859.4781627697, 4014357.243618789, 4021863.1046325685, 4029377.0644649123, 4036899.126338261, 4044429.2934363885, 4051967.5689040977, 4059513.9558469215, 4067068.4573308174, 4074631.3339731577, 4082203.8999704365, 4089786.1227303375, 4097378.01227654, 4104979.579096396, 4112590.83364645, 4120211.786369627, 4127842.4476951347, 4135482.8280381914, 4143132.9377997504, 4150792.787366227, 4158462.3871092205, 4166141.7473852364, 4173832.092088308, 4181533.9473877833, 4189247.297594232, 4196972.164087898, 4204708.568453923, 4212456.532315792, 4220216.077350135, 4227987.22528694, 4235769.9979097145, 4243564.417055653, 4251370.504615809, 4259188.282535261, 4267017.462858068, 4274855.570425507, 4282702.568517326, 4290558.463199648, 4298423.259497614, 4306296.962382328, 4314179.576786374, 4322071.107603051, 4329971.559686008, 4337880.937848883, 4345799.246864934, 4353726.491466677, 4360831.212787109, 4367944.803732656, 4375065.176283369, 4382192.002102749, 4389325.280800688, 4396465.011007871, 4403611.1911980435, 4410763.819799927, 4417922.895196566, 4425088.415725049, 4432260.37967625, 4439438.785294584, 4446623.630777753, 4453814.91427649, 4461012.633894308, 4468218.458726131, 4475436.870201339, 4482667.840821576, 4489911.403954784, 4497167.594547774, 4504436.447695783, 4511717.998666477, 4519012.282901741, 4526319.336019044, 4533639.193812825, 4540971.89225589, 4548317.467500826, 4555675.9558814345, 4563047.393914172, 4570431.818299618, 4577825.979622779, 4585229.6595134735, 4592642.868913014, 4600065.619718685, 4607497.9237502, 4614939.792828675, 4622391.238776723, 4629852.273418287, 4637322.908578495, 4644803.156083513, 4652293.0277604, 4659792.535436957, 4667301.690941575, 4674820.506103086, 4682349.35204018, 4689888.416932777, 4697437.678541688, 4704997.151957962, 4712566.852307952, 4720146.794724811, 4727736.994360948, 4735337.466387982, 4742948.225996697, 4750569.288397009, 4758200.668817915, 4765842.382507464, 4773494.444732705, 4781156.87077965, 4788829.2436770825, 4796509.902206131, 4804198.805391057, 4811895.957477573, 4819601.362084058, 4827315.022777761, 4835036.943089057, 4842767.126510934, 4850505.576498688, 4858252.296469618, 4866007.289802718, 4873770.55983837, 4881542.109878034, 4889321.9431839315, 4897110.062978734, 4904907.6158711845, 4912714.9846661985, 4920532.163395746, 4928359.163004315, 4936195.994535106, 4944042.669019055, 4951899.197480326, 4959765.590936136, 4967641.860396547, 4975528.016864251, 4983424.071334365, 4991330.034794212, 4999245.918223113, 5007171.73259216, 5015107.780940919, 5022215.160328777, 5029334.278421585, 5036464.0827095155, 5043604.350318379, 5050755.102073015, 5057916.358232424, 5065088.13904356, 5072270.464812036, 5079463.355902108, 5086666.832736932, 5093880.915798822, 5101105.625629528, 5108340.982830503, 5115587.008063176, 5122843.722049232, 5130110.960942153, 5137386.707077263, 5144670.912597207, 5151963.585804387, 5159264.734350193, 5166574.365858854, 5173892.487942893, 5181219.1082027685, 5188554.234226701, 5195897.873590505, 5203250.033857424, 5210610.722577957, 5217979.947289693, 5225357.715517131, 5232744.034771512, 5240138.912550644, 5247542.356338724, 5254954.670351465, 5262375.934879833, 5269806.145717615, 5277245.312184256, 5284693.443599791, 5292150.549274187, 5299616.638511091, 5307091.720607678, 5314575.804854501, 5322068.9005353255, 5329571.016926982, 5337082.163299205, 5344602.348914471, 5352131.583027846, 5359669.874886815, 5367217.233731124, 5374773.826866223, 5382339.984769468, 5389915.674454727, 5397500.907765968, 5405095.696595742, 5412700.052829996, 5420313.9883607915, 5427937.515086224, 5435570.644910327, 5443213.3897429835, 5450865.761499837, 5458527.772102203, 5466199.433476975, 5473880.757556533, 5481571.756278651, 5489272.4415863985, 5496982.825428053, 5504703.646211345, 5512434.986276021, 5520176.852449308, 5527929.261530194, 5535692.230356891, 5543465.775797362, 5551249.914752215, 5559044.664154765, 5566850.040971112, 5574666.062200215, 5582492.7448739605, 5590330.106057244, 5598178.162848039, 5606036.93237747, 5613906.431809891, 5621786.678342959, 5629677.400043407, 5637578.084143003, 5645488.7110883845, 5653409.293400815, 5661339.843425476, 5669280.373504686, 5677230.895986635, 5685191.42322523, 5693161.96757999, 5701142.541415955, 5708291.261118884, 5715449.839506989, 5722617.386507656, 5729793.699464496, 5736978.789132983, 5744172.665814489, 5751375.339759835, 5758586.805851058, 5765807.016817888, 5773035.950564028, 5780273.617045273, 5787520.026171544, 5794775.187847062, 5802039.111978274, 5809311.808473747, 5816593.287244087, 5823883.558201856, 5831182.631261489, 5838490.5163392145, 5845807.223352965, 5853132.762222294, 5860467.142868292, 5867810.375213496, 5875162.4691818105, 5882523.434698408, 5889893.281689648, 5897272.564361713, 5904661.403689861, 5912059.797184141, 5919467.758366586, 5926885.300786512, 5934312.438008366, 5941749.183615697, 5949195.551211152, 5956651.554416491, 5964117.20687258, 5971592.522239402, 5979077.514196058, 5986572.196440771, 5994076.582690891, 6001590.686682893, 6009114.522172384, 6016648.102934104, 6024191.442761929, 6031744.288675031, 6039305.997026181, 6046876.547173855, 6054455.948300178, 6062044.209392674, 6069641.339428599, 6077247.347382012, 6084862.242223621, 6092486.032920674, 6100118.728436851, 6107760.3377321595, 6115410.869762827, 6123070.33348119, 6130738.737835586, 6138416.091770244, 6146102.404225172, 6153797.684136043, 6161501.940434089, 6169215.1820459785, 6176938.180450614, 6184671.074419478, 6192413.866397484, 6200166.570003469, 6207929.198891702, 6215701.766731192, 6223484.287208432, 6231276.774027391, 6239079.2409095075, 6246891.701593679, 6254714.169836257, 6262546.659411032, 6270389.184109229, 6278241.7577394955, 6286104.394127891, 6293977.107117878, 6301859.910570309, 6309752.818363413, 6317655.826850644, 6325568.897942803, 6333492.014667138, 6341425.1906218855, 6349368.439374449, 6357321.774500984, 6365285.209593813, 6373258.758261389, 6381242.434128281, 6389236.250835154, 6397240.222038758, 6405254.361411908, 6413278.682643467, 6420461.036459144, 6427653.436849424, 6434854.942233845, 6442065.376254409, 6449284.750844691, 6456513.077527923, 6463750.561547715, 6470997.576974599, 6478254.106122181, 6485520.163437639, 6492795.7634350825, 6500080.920648963, 6507375.649641176, 6514679.965001123, 6521993.881345783, 6529317.413319778, 6536650.575595439, 6543993.382872881, 6551345.849880065, 6558707.991372867, 6566079.822135151, 6573461.356978839, 6580852.610743973, 6588253.598298794, 6595664.334539803, 6603084.83439184, 6610515.112808149, 6617954.5434689345, 6625402.8530055825, 6632860.03815748, 6640326.109119592, 6647801.076015997, 6655284.948972767, 6662777.7381207505, 6670279.453595495, 6677790.105537191, 6685309.704090618, 6692838.259405083, 6700375.781634371, 6707922.28093668, 6715477.7674745675, 6723042.25141489, 6730615.742928745, 6738198.2521914095, 6745789.789382281, 6753390.364684816, 6760999.988286471, 6768618.633016337, 6776246.09919808, 6783882.353651292, 6791527.405438443, 6799181.263532859, 6806843.936898317, 6814515.434497955, 6822195.765294174, 6829884.93824855, 6837582.962321764, 6845289.846473518, 6853005.5996624585, 6860730.230846096, 6868463.748980721, 6876206.163021331, 6883957.481921539, 6891717.714633498, 6899486.8701078165, 6907264.957293473, 6915051.985137735, 6922847.962586069, 6930653.482501913, 6938468.893483082, 6946294.188693739, 6954129.381704969, 6961974.486155194, 6969829.515697872, 6977694.484005928, 6985569.404771772, 6993454.291707316, 7001349.158543989, 7009254.019032753, 7017168.88694412, 7025093.776068163, 7033028.700214538, 7040973.673212492, 7048928.708910884, 7056893.821178199, 7064869.023902558, 7072854.330991738, 7080849.756373184, 7088855.4009222705, 7096872.063848831, 7104899.726800221, 7112938.408552679, 7120988.128049274, 7129048.904272175, 7137120.756250922, 7145203.703062627, 7152437.33990835, 7159682.080112261, 7166936.848621871, 7174201.49802635, 7181476.045632716, 7188760.50837022, 7196054.903179078, 7203359.2470419835, 7210673.556984145, 7217997.850073463, 7225332.143420693, 7232676.454179624, 7240030.799547249, 7247395.196763945, 7254769.251662951, 7262152.104071289, 7269543.736397346, 7276944.159152211, 7284353.382658255, 7291771.417240726, 7299198.273232861, 7306633.960975822, 7314078.490818659, 7321531.873118285, 7328994.118239445, 7336465.236554682, 7343945.2384443125, 7351434.134296389, 7358931.934506674, 7366438.649478606, 7373954.289623266, 7381478.865359347, 7389012.387113123, 7396554.865318412, 7404106.310416544, 7411666.732856329, 7419236.14309402, 7426815.017809993, 7434403.64443611, 7442002.019177269, 7449610.156266605, 7457228.069992717, 7464855.77466595, 7472493.284621899, 7480140.614221473, 7487797.7778509455, 7495464.789922013, 7503141.664871849, 7510828.417163161, 7518525.061284244, 7526231.61174904, 7533948.083097191, 7541674.489894098, 7549410.846730975, 7557157.168224909, 7564913.469018914, 7572679.763781988, 7580456.067209173, 7588242.394021609, 7596038.758966592, 7603845.104919718, 7611661.400657448, 7619487.660277722, 7627323.898077358, 7635170.128368312, 7643026.365486529, 7650892.623792007, 7658768.917668844, 7666655.261525283, 7674551.6697937595, 7682458.156930949, 7690374.73741781, 7698301.425759636, 7706238.236486099, 7714185.184151296, 7722142.283333798, 7730109.548636697, 7738086.994687652, 7746074.636138937, 7754072.487667489, 7762080.563974953, 7770098.879787734, 7778127.558719591, 7786166.693866911, 7794216.27795554, 7802276.326777274, 7810346.856140678, 7818427.8818801325, 7826519.419860254, 7834621.485975964, 7842734.096152566, 7850857.266345829, 7858991.012542061, 7867135.350758191, 7875290.297041853, 7883455.867471458, 7891632.078156282, 7898944.8305325005, 7906268.332746024, 7913601.523164604, 7920944.267696342, 7928296.58140467, 7935658.479013755, 7943029.975252257, 7950411.084878689, 7957801.763647075, 7965201.945064624, 7972611.627739794, 7980030.8257714035, 7987459.553251976, 7994897.824297666, 8002345.653050916, 8009803.053680519, 8017270.0403816765, 8024746.627376075, 8032232.828911944, 8039728.659264132, 8047234.132734168, 8054749.263650333, 8062274.066367723, 8069808.555268325, 8077352.7447610805, 8084906.649281956, 8092470.283294012, 8100043.661287472, 8107626.797779791, 8115219.707315731, 8122822.4044674225, 8130434.903834444, 8138057.220043884, 8145689.388811919, 8153331.403358813, 8160983.260961803, 8168644.976324153, 8176316.564151951, 8183998.039176104, 8191689.416155321, 8199390.709876175, 8207101.935153176, 8214823.106828842, 8222554.239773772, 8230295.348886715, 8238046.44909465, 8245807.555352853, 8253578.682644969, 8261359.845983093, 8269151.060407836, 8276952.340988404, 8284763.702822672, 8292585.161037255, 8300416.730787586, 8308258.427257993, 8316110.26566177, 8323972.2612412525, 8331844.436309974, 8339726.930660869, 8347619.730581345, 8355522.851996436, 8363436.31084765, 8371360.123103673, 8379294.30476547, 8387238.871866379, 8395193.840472195, 8403159.226681268, 8411135.04662459, 8419121.316465897, 8427118.05240176, 8435125.270661676, 8443142.987508167, 8451171.219236873, 8459209.982176652, 8467259.29268967, 8475319.167171502, 8483389.622051232, 8491470.673791537, 8499562.338888802, 8507664.633873207, 8515777.57530883, 8523901.17979374, 8532036.463728072, 8540183.918710448, 8548343.554836279, 8556515.397506246, 8564699.472264247, 8572895.80473761, 8581104.42064023, 8589325.345773024, 8597558.6060244, 8605804.227370715, 8614062.23587675, 8622332.657696178, 8630615.519072039, 8638910.846337216, 8647218.665914927, 8655539.004319197, 8663871.88815536, 8671315.525022559, 8678771.517640509, 8686238.612633886, 8693716.694075955, 8701205.78465127, 8708705.906721504, 8716217.08269956, 8723739.335071, 8731270.853073077, 8738811.372696245, 8746360.90142764, 8753919.450452184, 8761487.030921448, 8769063.653999284, 8776649.330862343, 8784244.072700068, 8791847.890714694, 8799460.796121247, 8807082.800147548, 8814713.914034212, 8822354.149034645, 8830003.516415052, 8837662.027454428, 8845329.693444567, 8853006.525690053, 8860692.535508266, 8868387.734229378, 8876092.13319636, 8883805.743764967, 8891528.57730375, 8899260.645194054, 8907001.958830006, 8914752.529618526, 8922512.36897932, 8930281.733739864, 8938061.936600426, 8945852.971629621, 8953654.858068366, 8961467.615373956, 8969291.263051227, 8977125.820656845, 8984971.307799548, 8992827.744140346, 9000695.149392745, 9008573.543322956, 9016462.945750117, 9024363.376546504, 9032274.855637752, 9040197.403003078, 9048131.038675502, 9056075.782742066, 9064031.655344062, 9071998.676677253, 9079976.866992107, 9087966.246594014, 9095966.835843528, 9103978.655156588, 9112001.725004755, 9120036.065915441, 9128081.698472152, 9136138.643314712, 9144206.618889531, 9152285.497012295, 9160375.282964628, 9168475.99496827, 9176587.651248166, 9184710.270069841, 9192843.869741483, 9200988.468614077, 9209144.085081559, 9217310.737580955, 9225488.444592543, 9233677.224639991, 9241877.096290518, 9250088.078155035, 9258310.188888311, 9266543.447189117, 9274787.871800378, 9283043.481509337, 9291310.2951477, 9299588.331591804, 9307877.60976276, 9316178.148626624, 9324489.967194546, 9332813.084522936, 9341147.519713622, 9349493.291914005, 9357850.475609846, 9366219.093780005, 9374599.15158758, 9382990.668573204, 9391393.66430618, 9399808.158400733, 9408234.170518368, 9416671.720368031, 9425120.827706276, 9433581.512337433, 9442053.794113783, 9450537.692935722, 9459033.228751939, 9466615.878145795, 9474210.565012563, 9481816.046175782, 9489432.21401856, 9497059.088449083, 9504696.68907843, 9512345.035553956, 9520004.147576908, 9527674.044902567, 9535354.747340478, 9543046.274754673, 9550748.647063905, 9558461.884241875, 9566186.00631746, 9573920.684041293, 9581665.620660009, 9589420.82148054, 9597186.30298026, 9604962.081614168, 9612748.173871364, 9620544.59627665, 9628351.365390621, 9636168.497809779, 9643996.010166643, 9651833.919129865, 9659682.24140434, 9667540.993731316, 9675410.192888517, 9683289.855690245, 9691179.998987503, 9699080.63966811, 9706991.794656815, 9714913.480915407, 9722845.71544284, 9730788.515275352, 9738741.897486571, 9746705.879187644, 9754680.47752735, 9762665.709692223, 9770661.592906669, 9778668.14443308
