1.0,0.0,0.0
1.0,0.0,0.002603
1.0,0.0,0.002723
1.0,0.0,0.002839
1.0,0.0,0.002954
1.0,0.0,0.003066
1.0,0.0,0.003176
1.0,0.0,0.003284
1.0,0.0,0.003391
1.0,0.0,0.003496
1.0,0.0,0.0036
1.0,0.0,0.004112
1.0,0.0,0.0046
1.0,0.0,0.005068
1.0,0.0,0.005522
1.0,0.0,0.005963
1.0,0.0,0.006393
1.0,0.0,0.006814
1.0,0.0,0.007228
1.0,0.0,0.007634
1.0,0.0,0.008034
1.0,0.0,0.008429
1.0,0.0,0.008819
1.0,0.0,0.009204
1.0,0.0,0.009585
1.0,0.0,0.009963
1.0,0.0,0.010337
1.0,0.0,0.010708
1.0,0.0,0.011077
1.0,0.0,0.011443
1.0,0.0,0.011807
1.0,0.0,0.012168
1.0,0.0,0.012528
1.0,0.0,0.012885
1.0,0.0,0.013241
1.0,0.0,0.013596
1.0,0.0,0.013949
1.0,0.0,0.0143
1.0,0.0,0.014651
1.0,0.0,0.015
1.0,0.0,0.015348
1.0,0.0,0.015695
1.0,0.0,0.016041
1.0,0.0,0.016387
1.0,0.0,0.016731
1.0,0.0,0.017075
1.0,0.0,0.017418
1.0,0.0,0.01776
1.0,0.0,0.018102
1.0,0.0,0.018443
1.0,0.0,0.018784
1.0,0.0,0.019125
1.0,0.0,0.019464
1.0,0.0,0.019804
1.0,0.0,0.020143
1.0,0.0,0.020481
1.0,0.0,0.02082
1.0,0.0,0.021158
1.0,0.0,0.021496
1.0,0.0,0.021833
1.0,0.0,0.02217
1.0,0.0,0.022507
1.0,0.0,0.022844
1.0,0.0,0.023181
1.0,0.0,0.023517
1.0,0.0,0.023854
1.0,0.0,0.02419
1.0,0.0,0.024526
1.0,0.0,0.024862
1.0,0.0,0.025198
1.0,0.0,0.025533
1.0,0.0,0.025869
1.0,0.0,0.026205
1.0,0.0,0.02654
1.0,0.0,0.026876
1.0,0.0,0.027211
1.0,0.0,0.027547
1.0,0.0,0.027882
1.0,0.0,0.028218
1.0,0.0,0.028553
1.0,0.0,0.028888
1.0,0.0,0.029224
1.0,0.0,0.029559
1.0,0.0,0.029894
1.0,0.0,0.03023
1.0,0.0,0.030565
1.0,0.0,0.030901
1.0,0.0,0.031236
1.0,0.0,0.031572
1.0,0.0,0.031907
1.0,0.0,0.032243
1.0,0.0,0.032579
1.0,0.0,0.032914
1.0,0.0,0.03325
1.0,0.0,0.033586
1.0,0.0,0.033922
1.0,0.0,0.034258
1.0,0.0,0.034594
1.0,0.0,0.03493
1.0,0.0,0.035266
1.0,0.0,0.035602
1.0,0.0,0.038859
1.0,0.0,0.042117
1.0,0.0,0.045383
1.0,0.0,0.048657
1.0,0.0,0.05194
1.0,0.0,0.055234
1.0,0.0,0.058537
1.0,0.0,0.061851
1.0,0.0,0.065176
1.0,0.0,0.068511
1.0,0.0,0.071856
1.0,0.0,0.075213
1.0,0.0,0.07858
1.0,0.0,0.081958
1.0,0.0,0.085347
1.0,0.0,0.088748
1.0,0.0,0.092159
1.0,0.0,0.095582
1.0,0.0,0.099015
1.0,0.0,0.102461
1.0,0.0,0.105917
1.0,0.0,0.109386
1.0,0.0,0.112865
1.0,0.0,0.116357
1.0,0.0,0.11986
1.0,0.0,0.123375
1.0,0.0,0.126902
1.0,0.0,0.130441
1.0,0.0,0.133991
1.0,0.0,0.137555
1.0,0.0,0.14113
1.0,0.0,0.144717
1.0,0.0,0.148318
1.0,0.0,0.15193
1.0,0.0,0.155555
1.0,0.0,0.159193
1.0,0.0,0.162844
1.0,0.0,0.166507
1.0,0.0,0.170183
1.0,0.0,0.173873
1.0,0.0,0.177575
1.0,0.0,0.181291
1.0,0.0,0.18502
1.0,0.0,0.188763
1.0,0.0,0.192519
1.0,0.0,0.196288
1.0,0.0,0.200071
1.0,0.0,0.203868
1.0,0.0,0.207679
1.0,0.0,0.211504
1.0,0.0,0.215343
1.0,0.0,0.219197
1.0,0.0,0.223064
1.0,0.0,0.226946
1.0,0.0,0.230843
1.0,0.0,0.234754
1.0,0.0,0.23868
1.0,0.0,0.242621
1.0,0.0,0.246577
1.0,0.0,0.250548
1.0,0.0,0.254534
1.0,0.0,0.258535
1.0,0.0,0.262552
1.0,0.0,0.266585
1.0,0.0,0.270633
1.0,0.0,0.274697
1.0,0.0,0.278777
1.0,0.0,0.282873
1.0,0.0,0.286985
1.0,0.0,0.291114
1.0,0.0,0.295259
1.0,0.0,0.29942
1.0,0.0,0.303599
1.0,0.0,0.307794
1.0,0.0,0.312006
1.0,0.0,0.316235
1.0,0.0,0.320481
1.0,0.0,0.324745
1.0,0.0,0.329027
1.0,0.0,0.333326
1.0,0.0,0.337643
1.0,0.0,0.341978
1.0,0.0,0.346331
1.0,0.0,0.350703
1.0,0.0,0.355092
1.0,0.0,0.359501
1.0,0.0,0.363928
1.0,0.0,0.368374
1.0,0.0,0.372839
1.0,0.0,0.377324
1.0,0.0,0.381828
1.0,0.0,0.386351
1.0,0.0,0.390895
1.0,0.0,0.395458
1.0,0.0,0.400041
1.0,0.0,0.404645
1.0,0.0,0.409269
1.0,0.0,0.413914
1.0,0.0,0.41858
1.0,0.0,0.423267
1.0,0.0,0.933267
1.0,0.0,1.443267
1.0,0.0,1.953267
1.0,0.0,2.463267
1.0,0.0,2.973267
1.0,0.0,3.483267
1.0,0.0,3.993267
1.0,0.0,4.503267
1.0,0.0,5.013267
1.0,0.0,5.523267
1.0,0.0,6.033267
1.0,0.0,6.543267
1.0,0.0,7.053267
1.0,0.0,7.563267
1.0,0.0,8.073267
1.0,0.0,8.583267
1.0,0.0,9.093267
1.0,0.0,9.603267
1.0,0.0,10.113267
1.0,0.0,10.623267
1.0,0.1,0.1
1.0,0.1,0.102614
1.0,0.1,0.102745
1.0,0.1,0.102872
1.0,0.1,0.102997
1.0,0.1,0.10312
1.0,0.1,0.10324
1.0,0.1,0.103358
1.0,0.1,0.103474
1.0,0.1,0.103588
1.0,0.1,0.103701
1.0,0.1,0.104257
1.0,0.1,0.104785
1.0,0.1,0.105293
1.0,0.1,0.105784
1.0,0.1,0.106261
1.0,0.1,0.106727
1.0,0.1,0.107183
1.0,0.1,0.10763
1.0,0.1,0.10807
1.0,0.1,0.108503
1.0,0.1,0.108931
1.0,0.1,0.109353
1.0,0.1,0.10977
1.0,0.1,0.110184
1.0,0.1,0.110593
1.0,0.1,0.110999
1.0,0.1,0.111402
1.0,0.1,0.111803
1.0,0.1,0.1122
1.0,0.1,0.112595
1.0,0.1,0.112988
1.0,0.1,0.113379
1.0,0.1,0.113768
1.0,0.1,0.114156
1.0,0.1,0.114542
1.0,0.1,0.114926
1.0,0.1,0.115309
1.0,0.1,0.115691
1.0,0.1,0.116072
1.0,0.1,0.116452
1.0,0.1,0.11683
1.0,0.1,0.117208
1.0,0.1,0.117585
1.0,0.1,0.117962
1.0,0.1,0.118337
1.0,0.1,0.118712
1.0,0.1,0.119087
1.0,0.1,0.119461
1.0,0.1,0.119834
1.0,0.1,0.120207
1.0,0.1,0.120579
1.0,0.1,0.120951
1.0,0.1,0.121323
1.0,0.1,0.121694
1.0,0.1,0.122066
1.0,0.1,0.122436
1.0,0.1,0.122807
1.0,0.1,0.123177
1.0,0.1,0.123547
1.0,0.1,0.123917
1.0,0.1,0.124287
1.0,0.1,0.124657
1.0,0.1,0.125026
1.0,0.1,0.125396
1.0,0.1,0.125765
1.0,0.1,0.126134
1.0,0.1,0.126503
1.0,0.1,0.126872
1.0,0.1,0.127241
1.0,0.1,0.12761
1.0,0.1,0.127979
1.0,0.1,0.128348
1.0,0.1,0.128717
1.0,0.1,0.129086
1.0,0.1,0.129455
1.0,0.1,0.129824
1.0,0.1,0.130193
1.0,0.1,0.130562
1.0,0.1,0.130931
1.0,0.1,0.1313
1.0,0.1,0.131669
1.0,0.1,0.132038
1.0,0.1,0.132407
1.0,0.1,0.132776
1.0,0.1,0.133146
1.0,0.1,0.133515
1.0,0.1,0.133885
1.0,0.1,0.134254
1.0,0.1,0.134624
1.0,0.1,0.134993
1.0,0.1,0.135363
1.0,0.1,0.135733
1.0,0.1,0.136103
1.0,0.1,0.136473
1.0,0.1,0.136843
1.0,0.1,0.137213
1.0,0.1,0.137584
1.0,0.1,0.137954
1.0,0.1,0.138324
1.0,0.1,0.138695
1.0,0.1,0.142288
1.0,0.1,0.145885
1.0,0.1,0.149492
1.0,0.1,0.15311
1.0,0.1,0.156741
1.0,0.1,0.160383
1.0,0.1,0.164038
1.0,0.1,0.167706
1.0,0.1,0.171387
1.0,0.1,0.17508
1.0,0.1,0.178787
1.0,0.1,0.182507
1.0,0.1,0.186241
1.0,0.1,0.189988
1.0,0.1,0.193748
1.0,0.1,0.197522
1.0,0.1,0.20131
1.0,0.1,0.205111
1.0,0.1,0.208927
1.0,0.1,0.212756
1.0,0.1,0.2166
1.0,0.1,0.220458
1.0,0.1,0.22433
1.0,0.1,0.228217
1.0,0.1,0.232118
1.0,0.1,0.236034
1.0,0.1,0.239965
1.0,0.1,0.243911
1.0,0.1,0.247872
1.0,0.1,0.251847
1.0,0.1,0.255839
1.0,0.1,0.259845
1.0,0.1,0.263867
1.0,0.1,0.267905
1.0,0.1,0.271958
1.0,0.1,0.276027
1.0,0.1,0.280113
1.0,0.1,0.284214
1.0,0.1,0.288331
1.0,0.1,0.292465
1.0,0.1,0.296615
1.0,0.1,0.300782
1.0,0.1,0.304966
1.0,0.1,0.309167
1.0,0.1,0.313384
1.0,0.1,0.317619
1.0,0.1,0.321871
1.0,0.1,0.326141
1.0,0.1,0.330428
1.0,0.1,0.334733
1.0,0.1,0.339056
1.0,0.1,0.343397
1.0,0.1,0.347756
1.0,0.1,0.352134
1.0,0.1,0.356529
1.0,0.1,0.360944
1.0,0.1,0.365378
1.0,0.1,0.374301
1.0,0.1,0.378792
1.0,0.1,0.383302
1.0,0.1,0.387832
1.0,0.1,0.392382
1.0,0.1,0.396952
1.0,0.1,0.401542
1.0,0.1,0.406153
1.0,0.1,0.410783
1.0,0.1,0.415435
1.0,0.1,0.420108
1.0,0.1,0.424801
1.0,0.1,0.429516
1.0,0.1,0.434252
1.0,0.1,0.43901
1.0,0.1,0.44379
1.0,0.1,0.448592
1.0,0.1,0.453416
1.0,0.1,0.458263
1.0,0.1,0.463132
1.0,0.1,0.468025
1.0,0.1,0.47294
1.0,0.1,0.477879
1.0,0.1,0.482842
1.0,0.1,0.487828
1.0,0.1,0.492838
1.0,0.1,0.497873
1.0,0.1,0.502932
1.0,0.1,0.508016
1.0,0.1,0.513125
1.0,0.1,0.518259
1.0,0.1,0.523418
1.0,0.1,0.528604
1.0,0.1,0.533815
1.0,0.1,0.539052
1.0,0.1,0.544317
1.0,0.1,0.549608
1.0,0.1,0.554925
1.0,0.1,0.56027
1.0,0.1,0.565643
1.0,0.1,0.571044
1.0,0.1,0.576473
1.0,0.1,1.086473
1.0,0.1,1.596473
1.0,0.1,2.106473
1.0,0.1,2.616473
1.0,0.1,3.126473
1.0,0.1,3.636473
1.0,0.1,4.146473
1.0,0.1,4.656473
1.0,0.1,5.166473
1.0,0.1,5.676473
1.0,0.1,6.186473
1.0,0.1,6.696473
1.0,0.1,7.206473
1.0,0.1,7.716473
1.0,0.1,8.226473
1.0,0.1,8.736473
1.0,0.1,9.246473
1.0,0.1,9.756473
1.0,0.1,10.266473
1.0,0.1,10.776473
1.0,0.2,0.2
1.0,0.2,0.202625
1.0,0.2,0.202769
1.0,0.2,0.202908
1.0,0.2,0.203045
1.0,0.2,0.203178
1.0,0.2,0.203309
1.0,0.2,0.203437
1.0,0.2,0.203564
1.0,0.2,0.203688
1.0,0.2,0.203811
1.0,0.2,0.204414
1.0,0.2,0.204986
1.0,0.2,0.205536
1.0,0.2,0.206067
1.0,0.2,0.206584
1.0,0.2,0.207088
1.0,0.2,0.207581
1.0,0.2,0.208065
1.0,0.2,0.208542
1.0,0.2,0.209011
1.0,0.2,0.209474
1.0,0.2,0.209931
1.0,0.2,0.210384
1.0,0.2,0.210832
1.0,0.2,0.211277
1.0,0.2,0.211718
1.0,0.2,0.212155
1.0,0.2,0.21259
1.0,0.2,0.213022
1.0,0.2,0.213452
1.0,0.2,0.21388
1.0,0.2,0.214305
1.0,0.2,0.214729
1.0,0.2,0.215151
1.0,0.2,0.215571
1.0,0.2,0.215991
1.0,0.2,0.216408
1.0,0.2,0.216825
1.0,0.2,0.217241
1.0,0.2,0.217655
1.0,0.2,0.218069
1.0,0.2,0.218482
1.0,0.2,0.218894
1.0,0.2,0.219305
1.0,0.2,0.219716
1.0,0.2,0.220127
1.0,0.2,0.220536
1.0,0.2,0.220946
1.0,0.2,0.221354
1.0,0.2,0.221763
1.0,0.2,0.222171
1.0,0.2,0.222579
1.0,0.2,0.222986
1.0,0.2,0.223393
1.0,0.2,0.2238
1.0,0.2,0.224207
1.0,0.2,0.224614
1.0,0.2,0.22502
1.0,0.2,0.225426
1.0,0.2,0.225832
1.0,0.2,0.226238
1.0,0.2,0.226644
1.0,0.2,0.22705
1.0,0.2,0.227456
1.0,0.2,0.227862
1.0,0.2,0.228268
1.0,0.2,0.228673
1.0,0.2,0.229079
1.0,0.2,0.229485
1.0,0.2,0.229891
1.0,0.2,0.230297
1.0,0.2,0.230702
1.0,0.2,0.231108
1.0,0.2,0.231514
1.0,0.2,0.23192
1.0,0.2,0.232326
1.0,0.2,0.232732
1.0,0.2,0.233139
1.0,0.2,0.233545
1.0,0.2,0.233951
1.0,0.2,0.234358
1.0,0.2,0.234764
1.0,0.2,0.235171
1.0,0.2,0.235578
1.0,0.2,0.235984
1.0,0.2,0.236391
1.0,0.2,0.236798
1.0,0.2,0.237206
1.0,0.2,0.237613
1.0,0.2,0.23802
1.0,0.2,0.238428
1.0,0.2,0.238835
1.0,0.2,0.239243
1.0,0.2,0.239651
1.0,0.2,0.240059
1.0,0.2,0.240467
1.0,0.2,0.240876
1.0,0.2,0.241284
1.0,0.2,0.241693
1.0,0.2,0.242102
1.0,0.2,0.246068
1.0,0.2,0.250041
1.0,0.2,0.254028
1.0,0.2,0.258028
1.0,0.2,0.262044
1.0,0.2,0.266075
1.0,0.2,0.270121
1.0,0.2,0.274183
1.0,0.2,0.278261
1.0,0.2,0.282355
1.0,0.2,0.286465
1.0,0.2,0.290592
1.0,0.2,0.294735
1.0,0.2,0.298894
1.0,0.2,0.30307
1.0,0.2,0.307263
1.0,0.2,0.311473
1.0,0.2,0.3157
1.0,0.2,0.319944
1.0,0.2,0.324206
1.0,0.2,0.328485
1.0,0.2,0.332782
1.0,0.2,0.337097
1.0,0.2,0.34143
1.0,0.2,0.345781
1.0,0.2,0.35015
1.0,0.2,0.354537
1.0,0.2,0.358944
1.0,0.2,0.363369
1.0,0.2,0.367812
1.0,0.2,0.372275
1.0,0.2,0.376757
1.0,0.2,0.381259
1.0,0.2,0.38578
1.0,0.2,0.39032
1.0,0.2,0.394881
1.0,0.2,0.399462
1.0,0.2,0.404063
1.0,0.2,0.408685
1.0,0.2,0.413327
1.0,0.2,0.41799
1.0,0.2,0.422674
1.0,0.2,0.427379
1.0,0.2,0.432106
1.0,0.2,0.436854
1.0,0.2,0.441624
1.0,0.2,0.446416
1.0,0.2,0.45123
1.0,0.2,0.456067
1.0,0.2,0.460926
1.0,0.2,0.465807
1.0,0.2,0.470712
1.0,0.2,0.475641
1.0,0.2,0.480592
1.0,0.2,0.485568
1.0,0.2,0.490567
1.0,0.2,0.495591
1.0,0.2,0.500639
1.0,0.2,0.505712
1.0,0.2,0.510809
1.0,0.2,0.515932
1.0,0.2,0.52108
1.0,0.2,0.526254
1.0,0.2,0.531453
1.0,0.2,0.536679
1.0,0.2,0.541931
1.0,0.2,0.547209
1.0,0.2,0.552515
1.0,0.2,0.557848
1.0,0.2,0.563208
1.0,0.2,0.568596
1.0,0.2,0.574012
1.0,0.2,0.579457
1.0,0.2,0.58493
1.0,0.2,0.590433
1.0,0.2,0.595964
1.0,0.2,0.601525
1.0,0.2,0.607117
1.0,0.2,0.612738
1.0,0.2,0.61839
1.0,0.2,0.624073
1.0,0.2,0.629788
1.0,0.2,0.635534
1.0,0.2,0.641312
1.0,0.2,0.647122
1.0,0.2,0.652965
1.0,0.2,0.658841
1.0,0.2,0.66475
1.0,0.2,0.670693
1.0,0.2,0.67667
1.0,0.2,0.682682
1.0,0.2,0.688729
1.0,0.2,0.694811
1.0,0.2,0.700929
1.0,0.2,0.707083
1.0,0.2,0.713274
1.0,0.2,0.719502
1.0,0.2,0.725768
1.0,0.2,0.732072
1.0,0.2,0.738414
1.0,0.2,1.248414
1.0,0.2,1.758414
1.0,0.2,2.268414
1.0,0.2,2.778414
1.0,0.2,3.288414
1.0,0.2,3.798414
1.0,0.2,4.308414
1.0,0.2,4.818414
1.0,0.2,5.328414
1.0,0.2,5.838414
1.0,0.2,6.348414
1.0,0.2,6.858414
1.0,0.2,7.368414
1.0,0.2,7.878414
1.0,0.2,8.388414
1.0,0.2,8.898414
1.0,0.2,9.408414
1.0,0.2,9.918414
1.0,0.2,10.428414
1.0,0.2,10.938414
1.0,0.3,0.3
1.0,0.3,0.302638
1.0,0.3,0.302795
1.0,0.3,0.302948
1.0,0.3,0.303096
1.0,0.3,0.303242
1.0,0.3,0.303384
1.0,0.3,0.303524
1.0,0.3,0.303661
1.0,0.3,0.303797
1.0,0.3,0.30393
1.0,0.3,0.304584
1.0,0.3,0.305204
1.0,0.3,0.305799
1.0,0.3,0.306374
1.0,0.3,0.306933
1.0,0.3,0.307478
1.0,0.3,0.308012
1.0,0.3,0.308536
1.0,0.3,0.309052
1.0,0.3,0.30956
1.0,0.3,0.310062
1.0,0.3,0.310558
1.0,0.3,0.311049
1.0,0.3,0.311536
1.0,0.3,0.312019
1.0,0.3,0.312497
1.0,0.3,0.312973
1.0,0.3,0.313446
1.0,0.3,0.313916
1.0,0.3,0.314384
1.0,0.3,0.314849
1.0,0.3,0.315313
1.0,0.3,0.315774
1.0,0.3,0.316235
1.0,0.3,0.316693
1.0,0.3,0.317151
1.0,0.3,0.317607
1.0,0.3,0.318062
1.0,0.3,0.318516
1.0,0.3,0.318969
1.0,0.3,0.319421
1.0,0.3,0.319873
1.0,0.3,0.320324
1.0,0.3,0.320774
1.0,0.3,0.321224
1.0,0.3,0.321673
1.0,0.3,0.322122
1.0,0.3,0.32257
1.0,0.3,0.323019
1.0,0.3,0.323466
1.0,0.3,0.323914
1.0,0.3,0.324361
1.0,0.3,0.324808
1.0,0.3,0.325255
1.0,0.3,0.325702
1.0,0.3,0.326148
1.0,0.3,0.326595
1.0,0.3,0.327041
1.0,0.3,0.327488
1.0,0.3,0.327934
1.0,0.3,0.32838
1.0,0.3,0.328826
1.0,0.3,0.329273
1.0,0.3,0.329719
1.0,0.3,0.330165
1.0,0.3,0.330612
1.0,0.3,0.331058
1.0,0.3,0.331504
1.0,0.3,0.331951
1.0,0.3,0.332397
1.0,0.3,0.332844
1.0,0.3,0.333291
1.0,0.3,0.333738
1.0,0.3,0.334185
1.0,0.3,0.334632
1.0,0.3,0.335079
1.0,0.3,0.335526
1.0,0.3,0.335974
1.0,0.3,0.336421
1.0,0.3,0.336869
1.0,0.3,0.337317
1.0,0.3,0.337764
1.0,0.3,0.338213
1.0,0.3,0.338661
1.0,0.3,0.339109
1.0,0.3,0.339558
1.0,0.3,0.340007
1.0,0.3,0.340456
1.0,0.3,0.340905
1.0,0.3,0.341354
1.0,0.3,0.341803
1.0,0.3,0.342253
1.0,0.3,0.342702
1.0,0.3,0.343152
1.0,0.3,0.343602
1.0,0.3,0.344053
1.0,0.3,0.344503
1.0,0.3,0.344954
1.0,0.3,0.345405
1.0,0.3,0.345856
1.0,0.3,0.350237
1.0,0.3,0.354628
1.0,0.3,0.359036
1.0,0.3,0.363463
1.0,0.3,0.367907
1.0,0.3,0.37237
1.0,0.3,0.376853
1.0,0.3,0.381355
1.0,0.3,0.385876
1.0,0.3,0.390418
1.0,0.3,0.394979
1.0,0.3,0.39956
1.0,0.3,0.404162
1.0,0.3,0.408784
1.0,0.3,0.413426
1.0,0.3,0.41809
1.0,0.3,0.422774
1.0,0.3,0.42748
1.0,0.3,0.432207
1.0,0.3,0.436956
1.0,0.3,0.441726
1.0,0.3,0.446518
1.0,0.3,0.451333
1.0,0.3,0.45617
1.0,0.3,0.46103
1.0,0.3,0.465912
1.0,0.3,0.470818
1.0,0.3,0.475746
1.0,0.3,0.480699
1.0,0.3,0.485675
1.0,0.3,0.490675
1.0,0.3,0.495699
1.0,0.3,0.500747
1.0,0.3,0.50582
1.0,0.3,0.510918
1.0,0.3,0.516042
1.0,0.3,0.52119
1.0,0.3,0.526364
1.0,0.3,0.531564
1.0,0.3,0.536791
1.0,0.3,0.542043
1.0,0.3,0.547323
1.0,0.3,0.552629
1.0,0.3,0.557962
1.0,0.3,0.563323
1.0,0.3,0.568712
1.0,0.3,0.574129
1.0,0.3,0.579574
1.0,0.3,0.585048
1.0,0.3,0.59055
