1.000000 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 150.000000 150.000000 150.000000 150.000000 0
1.001986 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 153.516444 153.518799 150.492406 153.460359 0
1.026266 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 196.085174 196.085190 158.175286 194.575356 0
1.045707 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 229.442493 229.443024 162.372872 226.012032 0
1.063733 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 259.810107 259.811279 166.078384 254.372946 0
1.081349 1.000000 0.000000 0.917500 0.082500 1.000000 1.000000 1.000000 0.917500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 288.977779 288.980133 169.589822 281.481168 0
1.098813 1.000000 0.000000 0.926380 0.073620 1.000000 1.000000 1.000000 0.926380 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 317.406563 317.408844 172.981894 307.814586 0
1.116218 1.000000 0.000000 0.929738 0.070262 1.000000 1.000000 1.000000 0.929738 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 345.266607 345.266602 176.284046 333.554353 0
1.133609 1.000000 0.000000 0.931545 0.068455 1.000000 1.000000 1.000000 0.931545 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 372.638612 372.638611 179.511879 358.788907 0
1.151009 1.000000 0.000000 0.932802 0.067198 1.000000 1.000000 1.000000 0.932802 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 399.569298 399.569305 182.674830 383.570308 0
1.168434 1.000000 0.000000 0.933478 0.066522 1.000000 1.000000 1.000000 0.933478 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 426.089084 426.089081 185.779186 407.932996 0
1.257894 1.000000 0.000000 0.935284 0.064716 1.000000 1.000000 1.000000 0.935284 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 554.922611 554.922607 200.745199 525.802605 0
1.348695 1.000000 0.000000 0.936128 0.063872 1.000000 1.000000 1.000000 0.936128 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 670.540977 670.541016 213.936217 631.007279 0
1.440966 1.000000 0.000000 0.936589 0.063411 1.000000 1.000000 1.000000 0.162700 0.773889 0.000000 0.000000 0.000000 0.000000 0.000000 775.129812 775.129883 226.005655 725.652198 0
1.534416 1.000000 0.000000 0.936844 0.063156 1.000000 1.000000 1.000000 0.042475 0.894369 0.000000 0.000000 0.000000 0.000000 0.000000 870.208777 870.208862 236.739195 811.205750 0
1.629313 1.000000 0.000000 0.936995 0.063005 1.000000 1.000000 1.000000 0.033921 0.018914 0.884160 0.000000 0.000000 0.000000 0.000000 957.191463 957.191528 246.541142 889.069590 0
1.726771 1.000000 0.000000 0.937194 0.062806 1.000000 1.000000 1.000000 0.030723 0.012015 0.022479 0.871977 0.000000 0.000000 0.000000 1037.725713 1037.725830 255.708930 960.759765 0
1.823883 1.000000 0.000000 0.937385 0.062615 0.147303 1.000000 1.000000 0.029155 0.009294 0.014721 0.884215 0.000000 0.000000 0.000000 1109.993475 1109.993530 263.339774 1024.663157 0
1.921660 1.000000 0.000000 0.937544 0.062456 0.127935 1.000000 1.000000 0.028407 0.007782 0.011419 0.889937 0.000000 0.000000 0.000000 1175.683423 1175.683472 270.690175 1082.471252 0
2.027823 1.000000 0.000000 0.115880 0.062305 0.120519 1.000000 0.178185 0.028137 0.006843 0.009732 0.071169 0.000000 0.000000 0.000000 1239.834912 1239.834961 278.065142 1138.634449 0
2.140418 1.000000 0.000000 0.084075 0.062265 0.116556 1.000000 0.146340 0.028017 0.006270 0.008618 0.041170 0.827481 0.000000 0.000000 1300.662836 1300.663086 284.814511 1191.453054 0
2.251565 1.000000 0.000000 0.074877 0.062161 0.114114 1.000000 0.137038 0.028097 0.006016 0.007766 0.032998 0.849538 0.000000 0.000000 1354.221628 1354.221802 290.346716 1237.546358 0
2.361328 1.000000 0.000000 0.070166 0.062042 0.112888 1.000000 0.132208 0.028208 0.005984 0.007424 0.028550 0.857742 0.000000 0.000000 1401.486745 1401.486938 295.155330 1277.824363 0
2.471138 0.192643 0.807357 0.067723 0.061946 0.112228 1.000000 0.129670 0.028304 0.005984 0.007368 0.026068 0.862206 0.808622 0.000000 1436.183867 1436.184082 299.169512 1306.886891 0
2.595185 0.172074 0.827926 0.066164 0.061939 0.112045 1.000000 0.128102 0.028312 0.005984 0.007368 0.024500 0.864625 0.828515 0.000000 1462.896217 1462.896362 301.955175 1329.654669 0
2.720458 0.163742 0.836258 0.065519 0.061907 0.112045 0.202900 0.127426 0.028343 0.005984 0.007368 0.023824 0.866033 0.836592 0.000000 1486.773429 1486.773560 304.328065 1349.478952 0
2.847958 0.159963 0.840037 0.065424 0.061907 0.112045 0.183556 0.127330 0.028343 0.005984 0.007368 0.023728 0.866503 0.840292 0.000000 1508.243685 1508.243896 306.420041 1366.956382 0
2.975458 0.157894 0.842106 0.065424 0.061907 0.112045 0.176092 0.127330 0.028343 0.005984 0.007368 0.023728 0.866527 0.842361 0.000000 1527.184297 1527.184448 308.204180 1382.008902 0
3.102958 0.156820 0.843180 0.065424 0.061907 0.112045 0.172272 0.127330 0.028343 0.005984 0.007368 0.023728 0.866527 0.843379 0.000000 1543.941183 1543.941406 309.736366 1395.023496 0
3.230458 0.156517 0.843483 0.065424 0.061907 0.112045 0.170450 0.127330 0.028343 0.005984 0.007368 0.023728 0.866527 0.843793 0.000000 1558.723414 1558.723633 311.045347 1406.203044 0
3.357958 0.156732 0.843268 0.065432 0.061899 0.112045 0.169456 0.127330 0.028351 0.005984 0.007368 0.023728 0.866527 0.843793 0.000000 1571.770809 1571.770996 312.144268 1415.783046 0
3.485458 0.157249 0.842751 0.065432 0.061899 0.112045 0.169137 0.127330 0.028351 0.005984 0.007368 0.023728 0.866527 0.843793 0.000000 1583.279520 1583.279663 313.094665 1423.994685 0
3.612958 0.158133 0.841867 0.065432 0.061899 0.112045 0.169129 0.127330 0.028351 0.005984 0.007368 0.023728 0.866527 0.843793 0.000000 1593.445539 1593.445679 313.886431 1430.964096 0
3.740458 0.159143 0.840857 0.065432 0.061899 0.112045 0.169129 0.127330 0.028351 0.005984 0.007368 0.023728 0.866527 0.843793 0.000000 1602.431321 1602.431519 314.569339 1436.900266 0
3.867958 0.160257 0.839743 0.065432 0.061899 0.112045 0.169129 0.127330 0.028351 0.005984 0.007368 0.023728 0.866527 0.843793 0.000000 1610.378376 1610.378540 315.135871 1441.896897 0
3.995458 0.161363 0.838637 0.065432 0.061899 0.112045 0.169129 0.127330 0.028351 0.005984 0.007368 0.023728 0.866527 0.843793 0.000000 1617.412803 1617.412964 315.578313 1446.063204 0
4.122958 0.162851 0.837149 0.065432 0.061899 0.112045 0.169129 0.127330 0.028351 0.005984 0.007368 0.023728 0.866527 0.843793 0.000000 1623.633126 1623.633423 315.958062 1449.531961 0
4.250458 0.164148 0.835852 0.065432 0.061899 0.112045 0.169129 0.127330 0.028351 0.005984 0.007368 0.023728 0.866527 0.843793 0.000000 1629.132567 1629.132812 316.271686 1452.377094 0
4.377958 0.165652 0.834348 0.065432 0.061899 0.112045 0.169129 0.127330 0.028351 0.005984 0.007368 0.023728 0.866527 0.843793 0.000000 1633.996829 1633.997070 316.508156 1454.662113 0
4.505458 0.167307 0.832693 0.065432 0.061899 0.112045 0.169129 0.127330 0.028351 0.005984 0.007368 0.023728 0.866527 0.843793 0.000000 1638.285736 1638.286011 316.683945 1456.457713 0
4.632958 0.169002 0.830998 0.065432 0.061899 0.112045 0.169129 0.127330 0.028351 0.005984 0.007368 0.023728 0.866527 0.843793 0.681109 1642.077956 1642.078247 316.815487 1457.831096 0
4.760458 0.166456 0.833544 0.065352 0.061899 0.112013 0.167474 0.127251 0.028351 0.005984 0.007368 0.023649 0.866670 0.844438 0.724579 1644.261018 1652.289307 316.941618 1459.122870 0
4.887336 0.161984 0.838016 0.065137 0.061899 0.112005 0.164498 0.127036 0.028351 0.005984 0.007368 0.023434 0.867092 0.846339 0.734963 1644.189257 1644.203857 317.083798 1460.485181 0
5.007558 0.159660 0.840340 0.064724 0.061851 0.111782 0.162215 0.126575 0.028327 0.005928 0.007360 0.023108 0.867601 0.847597 0.740063 1644.203675 1644.212524 317.019583 1461.453843 0
5.126094 0.159851 0.840149 0.064413 0.061700 0.111408 0.160782 0.126113 0.028280 0.005976 0.007249 0.022909 0.868086 0.848854 0.744201 1644.232481 1644.975098 317.264274 1461.986693 0
5.240972 0.159207 0.840793 0.063896 0.061557 0.110939 0.159581 0.125453 0.028144 0.005904 0.007193 0.022654 0.868858 0.849936 0.747265 1644.237255 1644.232300 317.268308 1462.327439 0
5.354813 0.159366 0.840634 0.063761 0.061366 0.110748 0.157942 0.125126 0.028168 0.005904 0.007193 0.022495 0.869264 0.851098 0.750559 1644.223482 1649.571899 317.255355 1462.282777 0
5.467271 0.159740 0.840260 0.063761 0.061366 0.110748 0.157552 0.125126 0.028168 0.005904 0.007193 0.022495 0.869296 0.851368 0.752668 1644.190139 1644.194702 317.045534 1461.843902 0
5.585099 0.158992 0.841008 0.063713 0.061366 0.110748 0.156756 0.125079 0.028168 0.005904 0.007193 0.022447 0.869343 0.851838 0.756041 1644.200077 1644.203125 317.135659 1461.502548 0
5.644663 0.160631 0.839369 0.063976 0.061015 0.110652 0.156613 0.124991 0.028359 0.005896 0.007209 0.022511 0.869455 0.852092 0.756933 1644.208940 1644.416382 316.370437 1461.013821 0
5.732167 0.161029 0.838971 0.063960 0.061000 0.110605 0.156302 0.124959 0.028359 0.005896 0.007225 0.022479 0.869534 0.852331 0.759025 1644.139690 1644.346436 317.000656 1460.660513 0
5.859667 0.161904 0.838096 0.063960 0.061000 0.110605 0.155976 0.124959 0.028359 0.005896 0.007225 0.022479 0.869542 0.852466 0.760521 1644.225688 1645.714233 316.899487 1459.860388 0
5.981510 0.162803 0.837197 0.063944 0.061000 0.110605 0.155523 0.124943 0.028359 0.005896 0.007225 0.022463 0.869574 0.852777 0.762097 1644.214013 1644.216797 316.641233 1458.940314 0
6.073093 0.163504 0.836496 0.063936 0.061000 0.110605 0.155379 0.124935 0.028359 0.005888 0.007225 0.022463 0.869598 0.852912 0.764293 1644.203551 1644.209473 316.315286 1458.232128 0
6.143655 0.163766 0.836234 0.063936 0.061000 0.110605 0.155324 0.124935 0.028359 0.005888 0.007225 0.022463 0.869606 0.852944 0.765638 1644.220983 1644.227417 316.072265 1457.584910 0
6.199399 0.164156 0.835844 0.063936 0.061000 0.110605 0.155292 0.124935 0.028359 0.005888 0.007225 0.022463 0.869606 0.852952 0.766258 1644.211786 1644.221924 315.915015 1457.051351 0
6.248500 0.164928 0.835072 0.063936 0.061000 0.110605 0.155292 0.124935 0.028359 0.005888 0.007225 0.022463 0.869606 0.852952 0.766617 1644.202094 1674.437866 315.796694 1456.533656 0
6.293607 0.165668 0.834332 0.063936 0.061000 0.110605 0.155292 0.124935 0.028359 0.005888 0.007225 0.022463 0.869606 0.852952 0.767349 1644.214271 1674.334717 315.711226 1456.062120 0
6.338351 0.166400 0.833600 0.063912 0.061000 0.110605 0.155292 0.124911 0.028359 0.005888 0.007225 0.022439 0.869654 0.852952 0.767738 1644.211461 1644.220581 315.659358 1455.618351 0
6.384373 0.166846 0.833154 0.063912 0.061000 0.110605 0.155284 0.124911 0.028359 0.005888 0.007225 0.022439 0.869654 0.852968 0.768431 1644.209359 1644.212524 315.607917 1455.171390 0
6.432164 0.167761 0.832239 0.063904 0.061000 0.110605 0.155284 0.124904 0.028359 0.005888 0.007225 0.022431 0.869654 0.852968 0.768669 1644.213488 1644.222778 315.559802 1454.692925 0
6.482895 0.168183 0.831817 0.063904 0.061000 0.110605 0.155276 0.124904 0.028359 0.005888 0.007225 0.022431 0.869654 0.852968 0.769585 1644.207774 1644.217651 315.517243 1454.179761 0
6.537722 0.168907 0.831093 0.063904 0.061000 0.110605 0.155276 0.124904 0.028359 0.005888 0.007225 0.022431 0.869654 0.852968 0.769927 1644.206598 1644.208740 315.476688 1453.618677 0
6.598423 0.169758 0.830242 0.063904 0.061000 0.110605 0.155276 0.124904 0.028359 0.005888 0.007225 0.022431 0.869654 0.852968 0.770412 1644.220561 1644.223389 315.449155 1452.984290 0
6.668553 0.170729 0.829271 0.063904 0.061000 0.110605 0.155276 0.124904 0.028359 0.005888 0.007225 0.022431 0.869654 0.852968 0.770802 1644.218736 1644.222412 315.424812 1452.272041 0
6.746709 0.171206 0.828794 0.063904 0.061000 0.110605 0.155149 0.124904 0.028359 0.005888 0.007225 0.022431 0.869654 0.853039 0.771359 1644.212569 1656.307129 315.341853 1451.501245 0
6.819871 0.172097 0.827903 0.063904 0.061000 0.110605 0.155141 0.124904 0.028359 0.005888 0.007225 0.022431 0.869654 0.853039 0.772250 1644.217254 1645.457397 315.178493 1450.679006 0
6.868204 0.172997 0.827003 0.064143 0.060713 0.110589 0.155053 0.124856 0.028590 0.005912 0.007233 0.022407 0.869741 0.853206 0.773181 1644.220165 1644.878296 314.857865 1450.198948 0
6.918441 0.173625 0.826375 0.064143 0.060713 0.110589 0.155053 0.124856 0.028590 0.005912 0.007233 0.022407 0.869741 0.853206 0.773285 1644.215541 1649.866089 314.943740 1449.555616 0
6.972270 0.174485 0.825515 0.064143 0.060713 0.110589 0.155053 0.124856 0.028590 0.005912 0.007233 0.022407 0.869741 0.853206 0.773587 1644.220712 1644.221802 314.828783 1448.904771 0
7.023736 0.175241 0.824759 0.064143 0.060713 0.110589 0.155053 0.124856 0.028590 0.005912 0.007233 0.022407 0.869741 0.853206 0.773786 1644.220210 1644.224976 314.738911 1448.296525 0
7.075044 0.175829 0.824171 0.064143 0.060713 0.110589 0.155053 0.124856 0.028590 0.005912 0.007233 0.022407 0.869741 0.853206 0.774128 1644.222914 1644.227905 314.661303 1447.701598 0
7.126808 0.176553 0.823447 0.064143 0.060713 0.110589 0.155053 0.124856 0.028590 0.005912 0.007233 0.022407 0.869741 0.853206 0.774311 1644.213192 1644.379395 314.584938 1447.090200 0
7.178139 0.177397 0.822603 0.064143 0.060713 0.110589 0.155053 0.124856 0.028590 0.005912 0.007233 0.022407 0.869741 0.853206 0.774367 1644.220965 1644.315063 314.477689 1446.478901 0
7.221586 0.177962 0.822038 0.064143 0.060713 0.110589 0.155053 0.124856 0.028590 0.005912 0.007233 0.022407 0.869741 0.853206 0.774852 1644.207757 1648.025757 314.360372 1445.939538 0
7.261247 0.178646 0.821354 0.064143 0.060713 0.110589 0.155053 0.124856 0.028590 0.005912 0.007233 0.022407 0.869741 0.853206 0.775131 1644.207686 1647.072021 314.300490 1445.491069 0
7.301561 0.179362 0.820638 0.064143 0.060713 0.110589 0.155053 0.124856 0.028590 0.005912 0.007233 0.022407 0.869741 0.853206 0.775592 1644.205864 1646.201538 314.230189 1445.008026 0
7.341269 0.179744 0.820256 0.064143 0.060713 0.110589 0.155045 0.124856 0.028590 0.005912 0.007233 0.022407 0.869749 0.853206 0.775680 1644.218347 1645.472656 314.174371 1444.577108 0
7.381810 0.180238 0.819762 0.064143 0.060713 0.110589 0.155045 0.124856 0.028590 0.005912 0.007233 0.022407 0.869749 0.853206 0.775942 1644.211583 1644.768188 314.119811 1444.092980 0
7.424253 0.180818 0.819182 0.064143 0.060713 0.110589 0.155045 0.124856 0.028590 0.005912 0.007233 0.022407 0.869749 0.853206 0.776444 1644.202829 1644.946289 314.069658 1443.591212 0
7.469641 0.181169 0.818831 0.064143 0.060713 0.110589 0.155045 0.124856 0.028590 0.005912 0.007233 0.022407 0.869749 0.853206 0.777001 1644.187069 1644.542480 314.027408 1443.083047 0
7.519716 0.182322 0.817678 0.064127 0.060713 0.110589 0.155037 0.124840 0.028590 0.005912 0.007233 0.022391 0.869749 0.853214 0.777335 1644.199889 1644.206787 313.993751 1442.561681 0
7.575523 0.182784 0.817216 0.064127 0.060713 0.110589 0.155037 0.124840 0.028590 0.005912 0.007233 0.022391 0.869749 0.853214 0.777534 1644.192179 1644.213257 313.945700 1441.929440 0
7.634220 0.183277 0.816723 0.064127 0.060713 0.110589 0.155037 0.124840 0.028590 0.005912 0.007233 0.022391 0.869749 0.853214 0.778162 1644.183856 1644.217651 313.864521 1441.234961 0
7.691247 0.183763 0.816237 0.064127 0.060713 0.110589 0.155037 0.124840 0.028590 0.005912 0.007233 0.022391 0.869749 0.853214 0.778568 1644.187445 1644.227417 313.752979 1440.561841 0
7.742218 0.184471 0.815529 0.064127 0.060713 0.110589 0.155037 0.124840 0.028590 0.005912 0.007233 0.022391 0.869749 0.853214 0.778600 1644.123244 1644.537842 313.631587 1439.953001 0
7.787478 0.184702 0.815298 0.064127 0.060713 0.110589 0.155037 0.124840 0.028590 0.005912 0.007233 0.022391 0.869749 0.853214 0.778600 1644.114315 1644.201172 313.536725 1439.417228 0
7.830017 0.185163 0.814837 0.064127 0.060713 0.110589 0.155037 0.124840 0.028590 0.005912 0.007233 0.022391 0.869749 0.853214 0.778664 1644.086132 1644.195312 313.459066 1438.902953 0
7.872033 0.185800 0.814200 0.064127 0.060713 0.110589 0.155037 0.124840 0.028590 0.005912 0.007233 0.022391 0.869749 0.853214 0.778703 1644.095813 1644.147461 313.394357 1438.403090 0
7.914035 0.185879 0.814121 0.064127 0.060713 0.110589 0.155029 0.124840 0.028590 0.005912 0.007233 0.022391 0.869749 0.853214 0.778855 1644.129816 1644.188232 313.340767 1437.949474 0
7.957391 0.186412 0.813588 0.064127 0.060713 0.110589 0.155029 0.124840 0.028590 0.005912 0.007233 0.022391 0.869749 0.853214 0.778902 1644.078864 1644.153687 313.287749 1437.437003 0
8.003615 0.186802 0.813198 0.064127 0.060713 0.110589 0.155029 0.124840 0.028590 0.005912 0.007233 0.022391 0.869749 0.853214 0.779276 1644.118493 1644.170166 313.242239 1436.903961 0
8.054599 0.187423 0.812577 0.064127 0.060713 0.110589 0.155029 0.124840 0.028590 0.005912 0.007233 0.022391 0.869749 0.853214 0.779404 1644.160886 1644.201172 313.202323 1436.315993 0
8.112562 0.187996 0.812004 0.064135 0.060705 0.110589 0.154997 0.124840 0.028598 0.005912 0.007233 0.022391 0.869749 0.853222 0.779563 1644.112661 1644.209473 313.173096 1435.743375 0
8.175319 0.188911 0.811089 0.064135 0.060705 0.110589 0.154997 0.124840 0.028598 0.005912 0.007233 0.022391 0.869749 0.853222 0.779650 1643.969468 1644.166382 313.114172 1435.050983 0
8.243717 0.189317 0.810683 0.064135 0.060705 0.110589 0.154997 0.124840 0.028598 0.005912 0.007233 0.022391 0.869749 0.853222 0.779666 1644.006830 1644.108887 313.051943 1434.288558 0
8.318686 0.189882 0.810118 0.064135 0.060705 0.110589 0.154997 0.124840 0.028598 0.005912 0.007233 0.022391 0.869749 0.853222 0.779794 1644.042664 1644.102905 312.969893 1433.446137 0
8.393586 0.190622 0.809378 0.064135 0.060705 0.110589 0.154982 0.124840 0.028598 0.005912 0.007233 0.022391 0.869749 0.853222 0.779889 1644.070068 1644.141724 312.841759 1432.602830 0
8.463262 0.191409 0.808591 0.064135 0.060705 0.110589 0.154982 0.124840 0.028598 0.005912 0.007233 0.022391 0.869749 0.853222 0.779977 1644.073136 1644.174805 312.723479 1431.853832 0
8.530470 0.192102 0.807898 0.064135 0.060705 0.110589 0.154982 0.124840 0.028598 0.005912 0.007233 0.022391 0.869749 0.853222 0.780080 1643.977202 1644.132935 312.606674 1431.083153 0
8.593263 0.192826 0.807174 0.064135 0.060705 0.110589 0.154982 0.124840 0.028598 0.005912 0.007233 0.022391 0.869749 0.853222 0.780231 1644.000241 1644.094360 312.470384 1430.414716 0
8.644381 0.192667 0.807333 0.064127 0.060705 0.110589 0.154926 0.124832 0.028598 0.005912 0.007233 0.022383 0.869757 0.853270 0.780303 1644.016664 1655.704712 312.372995 1430.064707 0
