2.500000 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 150.000000 150.000000 150.000000 150.000000 0
2.504646 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 151.928263 151.929321 150.322861 151.878416 0
2.529646 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 162.186565 162.186737 152.299210 161.688926 0
2.554646 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 172.202085 172.202103 153.673697 171.044867 0
2.579646 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 181.978681 181.978699 154.901440 180.086031 0
2.604646 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 191.522000 191.522003 156.056192 188.858829 0
2.629646 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 200.837660 200.837662 157.162034 197.385252 0
2.654646 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 209.931080 209.931076 158.228840 205.678735 0
2.679646 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 218.807571 218.807571 159.261539 213.749159 0
2.704646 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 227.472310 227.472305 160.263046 221.604603 0
2.729646 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 235.930350 235.930344 161.235344 229.252154 0
2.857146 1.000000 0.000000 0.836178 0.163822 1.000000 1.000000 1.000000 0.836178 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 276.028604 276.028595 165.786171 265.242566 0
2.984646 1.000000 0.000000 0.891035 0.108965 1.000000 1.000000 1.000000 0.891035 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 311.482016 311.482025 169.739166 296.695519 0
3.112146 1.000000 0.000000 0.899270 0.100730 1.000000 1.000000 1.000000 0.899270 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 342.829336 342.829346 173.180765 324.194557 0
3.239646 1.000000 0.000000 0.902628 0.097372 1.000000 1.000000 1.000000 0.902628 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 370.546433 370.546448 176.179349 348.234819 0
3.367146 1.000000 0.000000 0.904347 0.095653 1.000000 1.000000 1.000000 0.904347 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 395.054619 395.054626 178.792161 369.243946 0
3.494646 1.000000 0.000000 0.904912 0.095088 1.000000 1.000000 1.000000 0.904912 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 416.725798 416.725800 181.068065 387.593435 0
3.622146 1.000000 0.000000 0.905047 0.094953 1.000000 1.000000 1.000000 0.905047 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 435.889100 435.889099 183.049235 403.607834 0
3.749646 1.000000 0.000000 0.905047 0.094953 1.000000 1.000000 1.000000 0.905047 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 452.835262 452.835266 184.772284 417.571040 0
3.877146 1.000000 0.000000 0.905047 0.094953 1.000000 1.000000 1.000000 0.905047 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 467.821323 467.821320 186.269113 429.731888 0
4.004646 1.000000 0.000000 0.905047 0.094953 1.000000 1.000000 1.000000 0.905047 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 481.074822 481.074829 187.567607 440.308914 0
4.132146 1.000000 0.000000 0.905047 0.094953 1.000000 1.000000 1.000000 0.905047 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 492.796383 492.796387 188.692133 449.493795 0
4.259646 1.000000 0.000000 0.905047 0.094953 1.000000 1.000000 1.000000 0.905047 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 503.163829 503.163818 189.664064 457.455223 0
4.387146 1.000000 0.000000 0.905047 0.094953 1.000000 1.000000 1.000000 0.905047 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 512.334068 512.334045 190.502126 464.341379 0
4.514646 1.000000 0.000000 0.905047 0.094953 1.000000 1.000000 1.000000 0.905047 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 520.400167 520.400146 191.218839 470.251666 0
4.642146 1.000000 0.000000 0.905047 0.094953 1.000000 1.000000 1.000000 0.905047 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 527.522289 527.522278 191.831731 475.325288 0
4.769646 1.000000 0.000000 0.905047 0.094953 1.000000 1.000000 1.000000 0.905047 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 533.796641 533.796631 192.352453 479.655078 0
4.897146 1.000000 0.000000 0.905047 0.094953 1.000000 1.000000 1.000000 0.905047 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 539.345383 539.345398 192.794441 483.348069 0
